Time,Fees,Profit,Shares
1731623898.02637,,,
1731623898.813856,,,
1731623899.703323,,,
1731623900.635197,,,
1731623901.646407,,,
1731623902.381137,,,
1731623903.270808,,,
1731623904.286367,,,
1731623904.988991,,,
1731623905.9199748,,,
1731623906.885101,,,
1731623907.9806561,,,
1731623908.980146,,,
1731623909.8799481,,,
1731623910.630966,,,
1731623911.624589,,,
1731623912.3143969,,,
1731623913.233748,,,
1731623914.2355998,,,
1731623915.343504,,,
1731623916.272521,,,
1731623917.374581,,,
1731623918.084816,,,
1731623918.99022,,,
1731623919.9881852,,,
1731623920.715599,,,
1731623921.606745,,,
1731623922.560008,,,
1731623923.698928,,,
1731623924.385408,,,
1731623925.2889018,,,
1731623926.230813,,,
1731623927.354657,,,
1731623928.1169012,,,
1731623928.995639,,,
1731623929.9585369,,,
1731623930.948763,,,
1731623932.047786,,,
1731623933.165426,,,
1731623933.869961,,,
1731623934.795786,,,
1731623935.780132,,,
1731623936.7716658,,,
1731623937.460335,,,
1731623938.417252,,,
1731623939.3851678,,,
1731623940.442369,,,
1731623941.244044,,,
1731623942.3023129,,,
1731623943.2638988,,,
1731623944.164489,,,
1731623945.167316,,,
1731623945.891,,,
1731623946.823961,,,
1731623947.783067,,,
1731623948.880383,,,
1731623949.883026,,,
1731623950.591212,,,
1731623951.498335,,,
1731623952.448328,,,
1731623953.5743191,,,
1731623954.639076,,,
1731623955.592316,,,
1731623956.69042,,,
1731623957.788332,,,
1731623958.743702,,,
1731623959.8664498,,,
1731623960.838944,,,
1731623961.9750881,,,
1731623962.931679,,,
1731623964.074947,,,
1731623964.756244,,,
1731623965.669794,,,
1731623966.668014,,,
1731623967.390947,,,
1731623968.315726,,,
1731623969.287683,,,
1731623970.064586,,,
1731623970.9017339,,,
1731623971.8416681,,,
1731623972.970416,,,
1731623973.999265,,,
1731623974.722039,,,
1731623975.6644301,,,
1731623976.737779,,,
1731623977.761101,,,
1731623978.832363,,,
1731623979.79966,,,
1731623980.756703,,,
1731623981.520302,,,
1731623982.454766,,,
1731623983.3813949,,,
1731623984.500441,,,
1731623985.569468,,,
1731623986.5253088,,,
1731623987.635797,,,
1731623988.4044852,,,
1731623989.282666,,,
1731623990.2532501,,,
1731623990.982265,,,
1731623991.8897421,,,
1731623992.898104,,,
