time,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99,BTC
2024-12-06 06:08:00.449571,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98308.48
2024-12-06 06:09:00.047841,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98288.71
2024-12-06 06:10:00.691273,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98244.0
2024-12-06 06:11:00.137456,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98221.87
2024-12-06 06:12:00.710356,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98075.83
2024-12-06 06:13:00.376646,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98041.02
2024-12-06 06:14:00.011222,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98088.27
2024-12-06 06:15:00.516988,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98123.02
2024-12-06 06:16:00.384213,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98049.22
2024-12-06 06:17:00.770570,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98035.44
2024-12-06 06:18:00.425410,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98068.17
2024-12-06 06:19:00.171302,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98057.38
2024-12-06 06:20:00.521310,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98016.72
2024-12-06 06:21:00.598579,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98017.02
2024-12-06 06:22:00.067454,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97994.61
2024-12-06 06:23:00.740481,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98100.19
2024-12-06 06:24:00.089445,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98176.35
2024-12-06 06:25:00.577925,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98075.32
2024-12-06 06:26:00.173857,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98083.47
2024-12-06 06:27:00.598806,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98091.45
2024-12-06 06:28:00.826418,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98100.87
2024-12-06 06:29:00.303377,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98086.07
2024-12-06 06:30:00.851807,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98085.57
2024-12-06 06:31:00.568941,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98063.94
2024-12-06 06:32:00.382250,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98024.08
2024-12-06 06:33:00.362742,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98008.99
2024-12-06 06:34:00.091895,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98025.86
2024-12-06 06:35:00.708695,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98013.87
2024-12-06 06:36:00.503013,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98004.92
2024-12-06 06:37:00.149750,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98009.39
2024-12-06 06:38:00.628029,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98021.8
2024-12-06 06:39:00.333716,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98096.85
2024-12-06 06:40:00.919509,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97969.02
2024-12-06 06:41:00.493935,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97991.63
2024-12-06 06:42:00.206640,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97924.24
2024-12-06 06:43:00.862436,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97943.65
2024-12-06 06:44:00.445851,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97964.46
2024-12-06 06:45:00.056515,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97908.94
2024-12-06 06:46:00.616688,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97966.7
2024-12-06 06:47:00.224812,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97903.12
2024-12-06 06:48:00.526280,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98077.9
2024-12-06 06:49:00.064012,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98028.02
2024-12-06 06:50:00.645483,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98038.72
2024-12-06 06:51:00.020801,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98080.17
2024-12-06 06:52:00.708631,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98112.03
2024-12-06 06:53:00.648504,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98090.09
2024-12-06 06:54:00.088160,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98109.14
2024-12-06 06:55:00.634779,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98083.43
2024-12-06 06:56:00.401184,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98093.22
2024-12-06 06:57:00.243250,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98057.87
2024-12-06 06:58:00.668295,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98106.06
2024-12-06 06:59:00.249059,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98172.58
2024-12-06 07:00:00.858211,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98146.21
2024-12-06 07:01:00.626457,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98251.74
2024-12-06 07:02:00.130761,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98314.32
2024-12-06 07:03:00.645966,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98293.55
2024-12-06 07:04:00.201162,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98347.1
2024-12-06 07:05:00.963337,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98389.42
2024-12-06 07:06:00.310032,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98324.65
2024-12-06 07:07:00.682232,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98354.81
2024-12-06 07:08:00.232753,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98387.79
