time,BTC,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99
2024-12-06 09:19:00.191955,98739.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,8,12,18,23,26,43,54,63,72,79,84,88,90,92,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,91,88,87,86,89,89,91,94,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:20:00.552392,98771.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,8,12,18,22,26,42,53,63,71,78,83,88,90,92,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,91,89,87,86,89,89,91,94,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:21:00.604475,98863.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,11,17,21,24,41,53,62,71,78,83,87,90,92,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,91,89,87,86,89,88,91,94,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:22:00.915516,98847.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,11,17,21,24,41,52,62,70,77,83,88,90,92,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,91,89,87,86,89,88,91,94,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:23:00.369052,98872.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,11,17,21,23,41,52,62,70,77,83,88,90,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,91,89,87,86,89,88,91,94,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:24:00.120690,98959.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,10,17,20,22,39,51,60,69,76,82,86,90,92,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,93,92,89,87,86,89,88,91,93,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:25:00.608186,99023.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,9,17,20,20,37,49,60,68,76,82,86,89,92,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,94,92,90,87,87,89,88,91,93,94,95,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:26:00.513515,99153.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,7,9,17,16,17,35,45,57,65,73,80,85,89,91,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,95,93,91,89,87,89,88,91,93,94,94,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:27:00.396587,99088.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,7,9,17,17,18,37,47,57,66,74,80,85,89,91,93,94,94,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,95,93,91,89,87,89,88,91,93,94,94,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:28:00.041288,99346.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,7,7,12,15,17,33,42,53,62,70,78,84,88,90,92,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,95,93,91,89,87,88,88,91,91,93,94,96,97,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:29:00.624975,99264.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,7,8,12,15,21,34,44,54,63,73,79,85,88,91,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,95,93,92,89,89,88,88,91,91,93,94,96,96,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:30:00.358887,99355.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,7,7,11,15,20,31,36,52,62,71,78,84,88,91,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,95,95,93,92,89,89,88,88,90,91,93,94,96,96,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:31:00.326397,99355.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,7,11,16,20,32,41,53,63,72,78,84,88,91,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,95,95,93,92,89,89,88,88,90,91,93,94,96,96,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:32:00.581575,99502.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,6,10,15,19,29,38,49,60,69,76,82,88,89,92,93,94,95,95,95,98,98,98,99,96,95,97,96,97,95,96,95,95,95,93,92,89,89,88,89,90,91,93,94,96,96,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:33:00.255683,99397.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,7,10,15,20,31,40,51,61,70,77,83,88,90,92,93,94,95,95,95,98,98,98,99,96,95,97,96,97,95,96,95,95,95,93,92,89,89,88,89,90,91,93,94,96,96,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:34:00.138442,99232.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,8,12,16,21,34,43,55,65,73,80,85,89,91,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,95,93,90,88,89,88,89,90,91,93,94,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:35:00.072351,99081.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,9,13,17,24,36,46,57,67,75,81,86,89,91,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,95,95,92,90,87,89,88,88,90,91,93,94,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:36:00.084311,99127.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,8,13,18,23,36,45,57,67,75,81,86,89,91,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,96,95,93,90,87,89,88,88,90,91,93,94,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:37:00.042125,98907.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,7,10,15,20,20,40,51,61,71,78,83,87,90,92,94,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,96,95,92,89,87,89,88,88,90,92,93,94,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:38:00.481786,98993.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,6,7,9,14,19,25,38,49,59,69,76,82,87,90,92,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,95,96,94,96,95,92,89,87,89,88,88,90,91,93,95,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:39:00.630783,99125.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,6,7,9,13,17,23,36,45,57,67,75,81,86,89,92,93,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,96,95,92,90,88,88,88,88,90,91,93,94,96,95,98,98,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:40:00.134261,98956.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,14,20,26,39,49,61,71,77,83,87,90,92,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,93,95,92,90,87,87,88,88,90,91,93,95,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:41:00.562060,98776.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,17,23,30,43,53,65,73,79,84,88,91,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,94,93,94,92,90,87,86,88,88,90,92,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:42:00.242625,98823.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,16,21,28,41,52,63,72,79,84,88,91,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,94,94,92,88,87,86,88,88,90,92,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:43:00.808250,98778.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,17,23,30,43,53,65,73,80,85,88,91,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,94,94,92,88,87,86,87,88,90,92,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:44:00.690286,98821.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,16,22,29,43,52,64,73,79,84,88,91,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,94,94,92,88,87,86,87,88,90,92,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:45:00.141016,98943.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,15,20,28,39,51,61,71,78,84,88,90,92,94,94,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,94,94,92,88,87,86,87,88,89,91,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:46:00.746550,98891.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,15,21,26,40,52,63,72,79,84,88,91,93,94,95,95,95,95,95,98,98,98,99,96,94,97,96,97,95,96,95,94,94,92,88,87,86,87,88,89,91,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:47:00.388926,98930.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,15,19,26,39,51,62,71,78,83,88,91,92,94,95,95,95,95,95,98,98,98,99,95,94,97,96,97,95,96,95,94,94,92,88,87,86,87,88,89,91,93,95,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:48:00.753768,98915.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,12,15,19,25,39,51,62,71,78,83,88,91,93,94,95,95,95,95,95,98,98,98,99,95,94,97,96,97,96,96,95,94,94,92,88,87,86,87,88,89,91,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:49:00.332986,99258.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,11,17,24,33,43,54,64,73,80,85,89,91,93,94,94,95,95,95,98,98,98,99,95,95,97,96,97,96,96,95,94,93,92,89,88,86,87,88,89,90,93,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:50:00.505902,99365.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,10,15,22,31,41,52,63,72,79,84,88,91,93,94,95,95,95,95,98,98,98,99,95,95,97,96,97,96,96,96,95,93,93,91,88,87,87,88,89,90,92,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:51:00.060581,99206.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,11,17,24,33,43,55,66,74,80,85,90,92,93,94,95,95,95,95,98,98,98,99,96,95,97,96,97,96,96,96,95,93,93,91,87,86,87,88,89,90,92,94,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:52:00.674318,99348.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,10,16,23,31,41,52,63,72,79,84,89,91,93,94,94,95,95,95,98,98,98,99,95,95,97,96,97,96,96,96,95,93,93,91,88,87,87,88,89,90,92,93,96,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:53:00.133954,99363.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,9,10,16,22,30,41,52,63,72,79,84,89,91,93,94,95,95,95,95,98,98,98,99,95,95,97,96,97,96,96,96,95,93,93,91,88,87,87,88,89,90,92,93,95,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:54:00.669954,99236.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,7,9,11,16,24,33,43,56,66,75,81,86,90,93,94,95,96,96,96,96,98,98,98,99,97,95,97,96,97,96,96,96,95,93,93,91,88,86,87,88,89,90,92,93,95,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:55:00.611928,99338.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,7,9,10,16,22,31,41,53,64,73,80,86,90,92,94,95,95,96,96,96,98,98,98,99,96,95,97,96,97,96,96,96,95,93,93,91,88,87,87,88,89,90,92,93,95,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:56:00.005090,99417.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,7,9,10,16,22,30,40,51,63,72,80,86,90,92,94,96,97,96,96,96,98,98,98,99,96,95,97,96,97,96,96,96,95,93,93,91,89,87,87,89,90,91,91,93,95,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:57:00.305638,99454.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,6,9,10,16,20,29,40,51,62,71,78,84,89,92,94,95,96,95,95,95,98,98,98,99,95,96,97,96,97,96,96,96,95,94,93,92,90,88,87,89,90,91,92,94,95,95,98,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:58:00.970257,99512.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,6,7,9,15,19,28,37,49,61,70,77,83,89,91,93,95,96,95,95,95,98,98,98,99,95,96,97,96,97,96,96,96,95,94,95,92,90,89,87,89,89,91,92,94,94,95,98,97,97,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 09:59:00.684225,99539.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,5,7,9,14,19,27,36,47,60,69,77,84,89,91,93,95,96,95,95,95,98,98,98,99,95,96,97,96,97,96,96,97,95,95,95,92,90,89,87,89,89,91,92,94,94,95,96,97,97,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 10:00:00.389870,99577.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,4,5,8,14,20,26,36,47,58,68,76,83,89,90,92,94,94,95,95,95,98,98,98,99,95,96,97,96,97,98,97,97,95,94,95,92,90,88,87,88,89,91,92,94,94,95,95,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 10:01:00.764784,99374.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,4,6,10,15,21,30,41,53,64,73,80,86,91,91,93,94,95,95,95,95,98,98,98,99,96,96,97,96,97,98,97,97,95,94,95,92,90,88,87,88,89,91,92,94,95,95,95,97,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 10:02:00.494541,99310.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,5,8,11,16,24,32,43,55,65,74,81,87,92,93,93,94,95,95,95,95,98,98,98,99,95,96,97,96,97,98,97,97,95,94,95,92,90,88,87,88,89,91,92,94,95,96,95,97,96,96,99,99,97,97,97,97,97,97,97,97,97,97,97,97,97
2024-12-06 10:03:00.239404,99272.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,5,8,12,17,25,32,44,56,66,74,82,88,92,93,93,94,95,95,95,95,98,98,98,99,96,96,97,96,97,98,97,97,95,94,95,92,90,88,87,88,89,91,92,94,95,96,95,97,96,96,99,99,99,99,99,99,97,97,97,97,97,97,97,97,97
2024-12-06 10:04:00.671721,99177.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,9,12,18,25,34,46,58,69,77,83,89,93,93,95,94,95,95,95,95,98,98,98,99,96,96,97,96,97,98,97,97,95,94,94,92,90,88,88,88,90,91,93,94,95,96,95,97,96,96,99,99,99,99,99,99,97,97,97,97,97,97,97,97,97
2024-12-06 10:05:00.142655,98981.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,6,10,14,21,29,39,51,62,72,80,85,91,94,94,95,95,95,95,95,95,98,98,98,99,96,96,97,96,97,98,97,97,95,94,94,92,90,88,88,88,91,92,94,95,95,96,95,97,96,96,99,99,99,99,99,99,97,97,97,97,97,97,97,97,97
2024-12-06 10:06:00.838906,99017.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,10,14,20,28,39,50,61,72,80,85,91,94,94,95,95,95,95,95,95,98,98,98,99,96,96,97,96,97,98,97,97,95,94,94,92,90,87,88,88,91,92,94,95,94,96,96,97,97,96,99,99,99,99,99,99,97,97,97,97,97,97,97,97,97
2024-12-06 10:07:00.660642,99121.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,8,12,18,26,36,49,60,70,78,84,90,93,93,95,95,95,95,95,95,98,98,98,99,96,97,97,96,97,98,97,97,95,94,93,91,90,87,87,88,91,91,94,95,94,96,96,97,97,96,99,99,99,99,99,99,97,97,97,97,99,99,99,99,99
2024-12-06 10:08:00.664832,99093.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,5,8,12,18,26,36,47,60,70,78,84,88,91,92,94,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,94,92,91,90,86,87,88,89,91,94,95,94,96,96,97,97,96,99,99,99,99,99,99,97,97,97,97,99,99,99,99,99
2024-12-06 10:09:00.132578,99248.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,5,8,11,18,24,36,46,58,69,77,83,89,92,93,94,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,94,93,91,90,87,87,88,90,91,94,95,94,96,96,97,98,98,99,99,99,99,99,99,97,97,97,97,99,99,99,99,99
2024-12-06 10:10:00.219820,99054.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,9,13,20,27,39,49,62,72,80,85,91,94,94,95,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,95,92,91,90,87,87,88,90,91,94,95,94,96,96,97,98,98,99,99,99,99,99,99,97,97,97,97,99,99,99,99,99
2024-12-06 10:11:00.872455,99102.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,5,9,12,19,26,38,47,60,71,79,84,90,93,93,95,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,95,93,91,90,87,87,88,90,91,94,95,94,96,96,97,98,98,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99
2024-12-06 10:12:00.522616,98910.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,6,10,14,22,31,42,53,65,74,82,87,92,94,94,95,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,94,92,91,90,86,86,88,90,92,94,95,95,96,97,97,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:13:00.127287,98845.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,6,6,11,15,23,32,43,54,66,75,82,87,92,95,94,95,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,94,92,91,89,86,86,88,90,92,94,95,95,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:14:00.623749,98914.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,6,9,14,21,29,40,52,64,73,80,85,89,92,94,94,95,95,95,95,95,98,98,98,99,96,98,98,96,97,98,97,97,95,94,92,91,89,86,85,88,90,92,94,95,94,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:15:00.042134,98942.49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,6,10,16,23,31,41,52,65,73,81,85,91,93,94,95,95,95,95,95,95,98,98,98,99,96,99,98,96,97,98,97,97,95,94,92,91,89,86,85,88,90,92,94,95,94,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:16:00.683157,98965.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,5,6,10,15,23,30,41,53,63,72,81,85,91,94,94,95,96,95,95,95,95,98,98,98,99,96,99,98,96,97,98,98,97,95,94,92,91,89,86,85,88,90,92,94,95,94,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:17:00.397161,98841.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,6,6,11,15,24,32,43,55,66,75,83,87,92,95,94,95,95,95,95,95,95,98,98,98,99,96,99,98,96,97,98,98,97,95,94,92,91,89,86,85,88,91,92,94,95,94,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:18:00.733130,98938.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,6,6,9,14,22,30,41,54,64,73,82,86,92,95,94,95,95,95,95,95,95,98,98,98,99,96,99,99,96,97,98,98,97,95,94,92,91,89,86,85,88,91,92,94,95,94,96,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2024-12-06 10:19:00.364140,99054.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,4,5,8,12,19,27,37,49,62,71,80,85,91,94,94,95,95,95,95,95,95,98,98,98,99,96,99,99,99,99,99,98,97,95,94,93,91,89,86,85,88,91,92,94,95,94,96,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
